hatespeech,subtype,text
0,0,"Gasilci se z @vladaRS pogajajo za 13.000 €, @MiroCerar pa petkrat toliko vsak mesec porabi za vzdrževanje falcona. #NaPomoč!"
1,4,"Ni čudno, da so muslimani ostali v kameni dobi. Razlaga o vesolju to samo potrjuje. https://t.co/G4gIZmd7ph"
0,0,"Nov napad na katedralo v Franciji: Razbili vhodna vrata, pokradli verske predmete, obglavili svete kipe https://t.co/9h0OjhmpYV"
1,3,@petracj @petrasovdat @KatarinaDbr Pejta raje na vse štiri. 4x4...Pa fotko poslat :)
0,0,"SREDA 7. FEBRUAR

OVEN
Vaša dobra lastnost je ta, da vztrajate pri svojih  odločitvah, pa naj bodo še tako... https://t.co/i2eidC3Fel"
0,0,Hematološki bolniki so zaradi prenatrpanih prostorov v ljubljanskem UKC vedno znova v strahu. https://t.co/cmZfK5V0PM
1,4,@MATJADRAKSLER to da srbjanc turkam đamijo zida je lahko samo pri nas #butale
0,0,"A vsi slovenski župani, ki imajo blokirane TRR živijo od Karitasa in socialne? Razen Popota jasno, njega živi zlata mati."
1,2,Projekt Hibridna družina 2. Moški - ženska - delfin. https://t.co/44IIbclkwi
0,0,"@SVesel @steinbuch @rtvslo To ni dohovito ...po analizah in številu izdanih napotnic mamo vsak po eno, tako da bo kar v redo #bolniki"
0,0,"Rekel bom samo tole: slovenske Alpe bodo stale še dolgo potem, ko bo tale raketa odfrčala z obličja Zemlje.😉😘 https://t.co/H4FeFHSTtm"
1,1,"@Helena10341112 @KilgoreSH5 Kako ti je všeč ideja,če bi za začetek iztrebili Evropo?"
0,0,"Piše, da bo zvečer -3 in sneg. Tu pri boardingu me kuri plus milijon skozi steklo rampe... #ontheroad"
0,0,"“Možgansko deblo je VEDNO simptomatsko. Že milimetrska lezija povzroči simptomatiko.”

#IgorRigler #Nevrologija #SolaUrgence"
0,0,@Hirkani Ipad. Razen če igra igre kot moj 71letni fotr ki si je v ta namen omislil gamerski pc in še ps4pro.l😂
0,0,"@KatarinaJenko @KatarinaDbr Pestro je, ker veš, da ga moraš fentat preden se ti skrije in si potem v negotovosti"
0,0,"Začneš z 8 mm, potem povečaš na 10 mm in nadaljujes do 12 mm... ko ti zmanjka živcev... ma pm puhle stene :( https://t.co/QDQMNFwuR7"
1,4,@MarkoPavlisic @JJansaSDS Tam bi morala z burko okol hodit. To pa tej ne disi
0,0,"sredozemski aksiom hitenja: Kdor hoče prehiteti čas, mine predčasno. Avtor: okto https://t.co/BHgMRujwXt"
0,0,"Tole pa je bla ""rahla"" klofuta za specialistke v alpskem smučanju.
Res neverjetno!"
0,0,"Od sonarja naprej se podmornice obloži z nekaj deset cm posebne gume.
Tale socialistični hitech pa je obložen z rjo. https://t.co/oKYcpsf2nn"
0,0,"#tarca Vprašajte monsinjorja, kdaj bodo vrnili tisto MILIJARDO EVROV, ki so jo zakockali!? AMEN"
0,0,"@matejzalar Kaj prebereš, ""potvitaš"", posurfaš, se odpočiješ, ne razmišljaš kje boš parkiral..."
0,0,@lucijausaj Zmanjšati št. volilnih enot da bo vsak glas enako vreden... Ena stranka v parlamentu ma manj glasov kot posamenik...
1,3,"@DrMatoR Babe idi na Tinder jagat. Pa še kam ... 

Kaj pa US Army od tebe hoče?"
0,0,"@leaathenatabako @kizidor če zjutraj kave ni,
težko jo čaj nadomesti.

#kafetarime"
1,2,@BlogSlovenija @Alex4aleksandra Pederski nasmeh pove vse.  Jebite se ostali državljani
0,0,"Pa zaprite ob nedeljah, dragi trgovci! Če si upate! Ne pa, ker vam to predpiše zakon, ki ga še sami pišete. https://t.co/qnE9PDH1NL"
1,1,"@_aney Popravek! To so pa Italijani. Oni si pa ne morejo pomagati. Kot bi hotel mačku dopovedati, naj ne skače na pult. ;) #stroka"
1,3,"Moški je odkril delo in si izmislil denar.
Ženska je odkrila denar in od takrat dalje je vse šlo v kurac.#izumi"
1,1,"@yrennia1 ... pri nas ženske qwuote, v holivudu pa na tri bele igralce dva zamurca"
0,0,"@LottaS10 Psihopati in sociopati, potem. No vsaj takšni lopovi niso kot pri nas. Pa tolk žleht najbrž tud ne."
1,2,"@AntonZmavc @KilgoreSH5 @Metod_Berlec Ne. On je prikrit fafač črnih kurcev, s tem, da ga kasneje zapopade slaba vest, hence tale objava."
1,1,tv kjer so Požar Aljuš radi kažejo v nagradni igri razlika Tita Jovanko https://t.co/ZaEccwg4H6 jugo čifurija https://t.co/CcRYXqbyOy
1,3,@leben0007 @JJansaSDS Zdrav moški si nalepi nago žensko na steno ne pa vodjo stranke .
0,0,Padalski desant v Cerkljah ob Krki je del mednarodne vaje Sokol. #StrongerTogether #WeAreNato https://t.co/a8UUPZcyMv
1,3,@apocalypsedone @milijonar Za to se vzame kakšno manj inteligentno sogovornico. Npr. Milekovo ali V. Godino.
1,3,"Tipična moška.... 
On me vidi prvič s 15 kilami manj: “O, te nisem spoznal. A si frizuro spremenila?” 
😂 😆"
1,3,"@MissPiggy2373 Tud mene. Rečte da sem starec, ampak če mama ne nauči hčerke kuhat pa tut kurac."
0,0,"'Nikakor robot ne more zamenjati čustev dirigenta, ker robot nima duše. Je samo roka, nima možganov, nima srca.' https://t.co/jx811PpY37"
0,0,"@AntonPeinkiher Saj se z levo praska po riti in z desno. Kar se tiče pripravljanja hrane, imajo v genih, da se je ne dotikajo z levo roko."
1,3,"To je že feministična modna muha! Prišel bo čas, ko bodo moški vlagali obtožnice, da jih ženske nesramno zapeljujejo https://t.co/oYytwE5H7T"
1,1,"@PohorjeZa @BojanPozar To je povsem logična poteza.
Hiša cigana, ki ima za soseda zdravnika je več vredna kot zdravnikova."
0,0,@ciro_ciril @JozeLeskovec Pregovor pravi:za vsako rit palica raste.  Pa še da dodam:vsaka rit svojo luknjo najde.
1,1,"@ArtGotar Naj si pojejo sebi svojo yugonostalgijo! V Sloveniji se poje slovensko, v Angliji angleško, v Srbiji srbsko...!"
0,0,"@lucijausaj Ko samo za to, ker si normalen hočeš denar, je konec božjega sveta, so samo še opice."
1,4,"Slovenci ne rabimo islamskih skrajnežev, da nas ogrožajo, mi smo sami seb največji sovražnik. 

#butale https://t.co/QB9PV7VJyr"
0,0,"Afere z diesli kar noče biti konec, pri Daimlerju jih bo stala vsaj še milijardo in pol.
https://t.co/JAPresNa00"
0,0,Mrtvaške glave na tetra plenicah - kakšen zanimiv preplet rojstva in smrti. #mementoMori
1,1,"@ATBeatris @crico111 @sgsonjasg @FerdinandPusnik pri nas imajo komunalo čez šiptarji, baje. se pa ne mešam, tako pravijo."
0,0,Folk neupravičeno parkira na mestu za invalide in jih niti malo ni sram #kamsmoprišli  /via anketa @Val202
1,2,"Transseksualni pevec heavy metala na volitvah v Virginiji premagal politika, ki je spisal “protistraniščni zakon” https://t.co/jUmuQtka5V"
1,1,"Ma ne me zezat! Makaronarji najprej uvozijo milijon migrantov, potem pa ugotovijo, da niso rešitev za Evropo!? https://t.co/UyJHa9tim2"
1,3,"Ženska je res čudno bitje. Kar naprej gleda v ogledalo, samo takrat ne, ko z avtom pelje nazaj... #linčajteme"
0,0,Bilten za današnjo tekmo proti RD LL Grosist Slovan! Vabljeni! #herzšmartno #ligaNLB https://t.co/CkcBe3mBYC
0,0,"@surfon @strankaSD naj raje dvigujejo DDV in nacionalizirajo NLB, kot ste to DLjevci počel ;)"
1,2,"@Nova24TV Je zgolj naključje, da je med socialkomunisti največ pedrov, kot ostanek ENoBe seksa🤣"
1,4,"@JoAnnaOfArT @zarahrusta Ne,nismo enakopravni. Alahovci lahko delajo kar hocejo, levuharji jim pa ploskajo"
1,3,"@vinkovasle1 Mati Partija že od nekdaj vedno poskrbi za svoje vojščake, vojščakinje, pa tudi štabne k.... kurirke.

🇨🇺🙋‍♀️🙋‍♂️🇰🇵"
0,0,"@MStrovs Komunisti še kako dobro vedo, zakaj skrivajo svoje sorodstvene povezave v matičnih knjigah."
1,2,"@StankaStanka @tokk93 Ali ne vidiš. Psa pelje na sprehod. Poglej, celo ni pes ampak je ženska spolna oblika bicikla."
0,0,"Komentar na FB: pa naj še kdo reče, da SDS nima lepega podmladka. Pomladni mladiči 2 @organizacijaSDM #Stična2013 http://t.co/L0qkJDYi1L"
1,3,"Se še spomnimo, ko se dekletom ni bilo potrebno oblačiti, kot da so prostitutke?! 👍🎯 https://t.co/j2n86heMEM"
1,2,"Vedel sem, da je v vrhu NSI kar nekaj gejev. Ampak to, da imajo v stranki tudi precej pederčin, me je pa presenetilo."
0,0,"Vozni red vlakov ostaja enak kot vsak dan, Podatka, koliko navijačev se trenutno pelje z vlaki proti LJ na #SŽ nimajo. #mojtim"
0,0,"@frelih_igor @stricmatic @AlojzKovsca Lahko bi jih premagali brez istrejenega naboja. A ko je JLA prvega sprožil, je bilo teh sanj konec."
1,2,@JernejStromajer @LjubljanaPride @casjeZA @sem_ZA Paradirajo samo se geji in v Severni Koreji #ninakljucje
0,0,"@ZigaTurk Polit komisarji vedno politizirajo in banalizirajo, kot Vanč iz Soc. Kulaka, ko je Joža v obiko zvezde z drekom pognojil njivo."
1,2,@frelih_igor @FPlevnik @dragnslyr_ds @AntonZmavc @Ferch_Pech Krščani je tako kot bi za geje rekel pedri.
1,4,"@ZigaTurk Te muslije je treba resno nakregat,  mogoče še obrvi namrščit, da bodo res vedeli, da nam ni prav.."
0,0,"Na Dobu so ob zvoku siren in kazanju oslov zažgali 16 komunistov, poročajo viri. http://t.co/Y6CUOXRANT"
1,3,"@lesjakb @_Nowakk A to je kot tiste zoprne babe, ki naravnost prosijo za batine?"
1,2,"@lukahooka @Mauhlerca @MarijaSoba @DanielKorenjak @Mladinska_MK A ""pedri"" niso moški? Jaz sem mislil, da so 😳"
1,3,"@DrMatoR Babe idi na Tinder jagat. Pa še kam ... 

Kaj pa US Army od tebe hoče?"
0,0,"Pustite se nategnit Ukrajincem, izgubite 15 prvotimcev in ostanete malodane z drugoligaško ekipo, kriv je pa trener? Halo, @NKCelje?! #plts"
1,1,"Izola: star avto, kvadratna faca,  ustavi sredi ulice, odpre vrata, se skloni in mastno pljune. zapre in odpelje.
 #multikultizatelebane"
0,0,"@stanka_d Pravilno, pred nekom pobegnilo... tako kot evroposlanci...🤦‍♂️🤦‍♂️"
1,1,"Ženske posiljujejo, moške napadajo z noži in verigami https://t.co/p7UpswZuDB via @Nova24TV"
0,0,"A to so ga na mednarodnem mejnem prehodu poškodovali?
Jej jej, naj bi raje šel po gmajni, tam ne tepejo! https://t.co/zmF8i2A5Jk"
1,3,"Baba prfuknjena,                   Sovražnost bi morali zdraviti https://t.co/6mZOIcimjK"
1,2,"@altright_si Toso, pač premožni seksualno blazni pedri-saj kot pravijo, ko se cigo bejega kruha preobje mu tudi žemlja niveč dobra"
1,4,"@lucijausaj Dobite vi tra la la, ko bodo začeli natikati črne žaklje na vaše ženske. Poglejte si malo twitte iz Skandinavije."
0,0,"@AnaOstricki Sm pa vidla v enih hotelih (v VB) v kopalnicah ""normalne"" vticnice ... Za brivske aparate ..."
1,3,"@Chuppacadabra To, da verjetno mislijo, da so vsi moški taki kot pišoči, (pa ne upajo vprašati 🤔) se mi zdi še bolj mem."
1,3,Malo nadute wannabe intektualke z drugim glažem vina v roki in besedno diarejo so lahko mičkeno nadležne. #sampovem
1,3,"@mrevlje Ob tem, kar je sprejel senat FF, je tole še majhen zločin - hočem reči, na vseh ravneh nas uničujejo."
0,0,Uspešna sindikalna pogajanja v Metalflexu: VIŠJE OSNOVNE PLAČE https://t.co/xit85K3krG
0,0,"@MilenaMilenca @vmatijevec preverjeno ne pocnejo, ker bi jih znogirali takoj nazaj!"
1,1,"@Stanisl15592752 @ZmagoPlemeniti in to pišeš nekomu ki pravi da ima Slovensko nacjonalno stranko, v kateri so člani čefurji!!! ne se hecat"
0,0,[NAPOVED] Poslanec @JaniModern nocoj ob 22. uri v oddaji @TVOdmevi na TV SLO 1 glede #NLB. Vabljeni k ogledu! https://t.co/mpyXnY8YPO
0,0,"@JazbarMatjaz ta trg je videl vse: rimljane, venota pilona, ustanovitev prve slovenske vlade in lučke na bagerju."
1,4,"@MadmSlo @JoAnnaOfArc1 Budnica ob 4:30 ali Halal dretje, da se muslimani spravijo k molitvi. 5x na dan. Groza!"
0,0,Nazadnje še prijatlji ki hrepene dočakat dan Prost ko je bil očakov srce razjasni in oko ki utopi kar nas je ne vrag le sosed bo mejak
1,4,"@BorutPahor @BorutPahor bili ste PV v času pranja iranske milijarde. Spodobilo bi se, da greste na pogreb tega islamističnega morilca."
0,0,@petra_jansa @MatevzNovak pa že ni bilo partizanskega golaža #ukradena_krava
1,1,"@NenadGlucks @ZanMahnic @TomazLisec to povejte južnjakom, ki vsakega tikajo. Mi imamo dunajske šole."
0,0,@siskaberry Kako tamburica drgeče! Ampak tole ni kaj prida #zapeljivka - garaško delo plus dolgočasna zelenjava.
0,0,"Po 40. minutah @HDDJesenice vodijo proti gostom iz @ECBwald z 3:2, strelca sta bila Magovac (2:2/25min) ter Tomaževič (3:2/29min) #AlpsHL"
0,0,"@RomanVodeb @Gen_ID_SLO No, no možačam je pa treba včasih tudi malo na roko iti. Dejstvo je, da obstajajo in se kurčijo brez pimpeka."
0,0,"Gigantski požar v Kaliforniji zahteval življenje gasilca
https://t.co/vsmp8dMkbv https://t.co/zvrW1KoypC"
0,0,@Lena4dva Mogoče pa študenti nimajo svojih elektronskih naslovov in so jim jih posodile mame. 🙄 #ugibam
1,3,"@motobrane Ja, pr'mej duš, no...krucefiks hudičev...! To babše pa še usak mesec plačujem...!?! 🙄"
0,0,V Fizioterapiji Fuchs smo inštalirali namenski ultrazvočni aparat MyLab One - Physiotherapy z On-Board tutorjem... http://t.co/u2FuflkVgO
1,3,"Blondinka. Grem staviti, da ne ve, kaj traktor sploh tanka? Še manj kaj njen kolega! https://t.co/dzHZ0GgsYb"
1,4,"@GPreac @AntonPeinkiher Kitajci bodo islamizirano Evropo zavzeli, ko bo obglavljena, ker potem bodo imeli  v Evropi poceni delovno silo."
0,0,"@LJ_Taksist Ibro, do kdaj letos prodajajo? Lani sem jo celo zimo jedla odmrznjeno. Zdej bi pa kmalu pozabila, hvala za opomnik."
1,1,"Kaj me @24UR  posiljuje z opicami v rdečih šahovnicah, ki skačejo po Zagrebu. Ali imamo kaj skupnega z njimi?"
1,3,"@MazzoVanKlein @Jure_Bajic Daj zdaj hitro enih par prsatih gor,da se mi oko in um spočije 🧐🧐

Pa telefonske."
0,0,Nezakonita taktika SDS? Za SDS uveden inšpekcijski nadzor. Piše @IgorJurekovic . https://t.co/0WR2aLaOs8 #Mladina21
0,0,Če vam pred spanjem manjka premium inovativen metal #nočnastraža https://t.co/OSIyV3txii
0,0,"@t_celestina @jozevolf ti si bolj outdoor terenec... mi IT-jevci itak cele dneve sedimo za velikim džuboksom, polnim mp3jev"
1,3,"@mrevlje Ob tem, kar je sprejel senat FF, je tole še majhen zločin - hočem reči, na vseh ravneh nas uničujejo."
0,0,V četrtek podražitev reguliranih pogonskih goriv #gorivo #bencin #dizel https://t.co/kU4NGXrwiN
1,1,@SloLibertarian @had Hahaha😁😁😁 še Avstrijci so nasedli fake strašenju. Jodlarji butasti.
0,0,(ZDRAVSTVO) Prvi v Evropi: slovenjgraška bolnišnica bi za razdeljevanje hrane uvedla robote https://t.co/hzNFAUwfLP
1,4,"@nadkaku To je dobra obramba pred hordami. Razmišljam, če bi po ograji namontiral svinjske zrezke za varnost."
0,0,"Strah občutimo kot hladen občutek v trebuhu, razumemo ga kot izgubo moči in nečesa, kar je za nas pomembno, ali... https://t.co/DYpDsHMAvb"
0,0,"""uničiti njun ugled"". Težko je uničiti nekaj, kar ne obstaja. https://t.co/juwbJMcwkQ"
1,1,"@Helena10341112 @KilgoreSH5 Kako ti je všeč ideja,če bi za začetek iztrebili Evropo?"
0,0,@petrasovdat Saj zastavo sami uredijo. Če lahko. Zastava stanovanja kot varščina za hipotekarni kredit.
0,0,"@TomazRus Komentiram to, da sem v službi prehlajena, ne bolana. Za nasvet pa hvala :)"
0,0,Pravkar igram igro Biathlon Mania. Pridruži se in me poskusi premagati! https://t.co/PKMK0Qw7rr
0,0,"Pravi ded speče take palačinke, da sosedi pridejo gledat, če je kaj viška... #realguy #kitchen #meister"
0,0,@AntonTomazic Tukaj se je pokazala le Primčeva pamet in je rajši pogoltnil ponos samo za dobrobit otrok. Upam da Primc ustanovi stranko.
0,0,"@RomanVodeb Sedaj mi je jasno, zakaj ni bilo ženske v parlamentu ki bi se s tem tipom sama vozila v dvigalu, Roman je zakon."
1,3,"@MarkoFratnik Ahahahaha 😂😂😂 Ti, ne vem zakaj se meni zdi, da ti pa mal preveč mečeš oči za babami...desci ti pa drva kradejo 😂😂😂"
0,0,"@tomltoml @crico111 so odprte rane še junaške 
iz dvobojev slavnih 
duh pobegnil je iz flaške 
preko hribov ravnih"
0,0,"@crtica49 Ni tako neumen, da bi se kar odpovedal svojemu glavnemu adutu, Američani pa v zameno ne bi nič naredili."
0,0,@FrenkKogi @scdtwister @Jaka__Dolinar Ni mogoče uničiti kar uniči samo sebe že včeraj
1,1,"@AnjaKopacMrak ... in omogočili uničevanje slovenskih delavcev z dumpingom cenejših, srbskih delavcev... BRAVO PAMETNJAKOVIČI!"
0,0,Poslovni model za zavarovalne zastopnike: Izravnalni odtegljaj pri provizijah in prenos minusov v naslednji mesec https://t.co/uIRlSwOyMw
0,0,Poudarki iztekajočega se leta: Arabski pomladi je sledila ostra zima http://t.co/uFmJm11
1,1,"Berem in spoznavam, da je Sovenija le še zatočišče jugo barab in oaza v support balkanskemu kriminalu. To je absurd absurdov."
0,0,"Ta teden je scenarij za @sportnisos še povsem prazen - vabljeni k pošiljanju svojih športnih vprašanj (slavko.jeric@rtvslo.si), hvala!"
0,0,@petra_jansa Ta komihisterija je smešna. V Italijo hodijo slovenske upokojene izobraženke stanovanja pucat in cucke sprehajat.
0,0,Kako uprogresirati konservativce? 🤔🤓🤗 verjetno pa tak #priming ne traje dolgo #psychology #politics #brain  https://t.co/XRibowR4UW
0,0,"Pšenica Kovačič, mačja vedenjska terapevtka: Mačke niso ekipne živali kot psi

https://t.co/s5iz0tMPKb"
0,0,"Ja, in zato je treba še en pas stran vzet! 🙄 Ma, kaj bi to. Dajmo kar prepovedat vožnjo z avtomobili. https://t.co/yb0IFvNskg"
1,3,"Angelca v 20 sekundah ponovila vse catchphrase - družine, otroci, splavi. Ne bom je pogrešala. Naj gre nazaj v kuhinjo pečt potico. #volitve"
0,0,"Banka vzame 110€ (!) za izvedbo Fursove izvršbe (drobiž zamudnih obresti)!!! Kaplja čez rob. Adijo, @UniCredit_PR!"
0,0,"@STA_novice V slovenskem zdravstvu ni izzivov! Če bi bili, bi jih občutili vsi državljani. Dokler se blokira količina plačil, ni napredka!"
0,0,"Hekerji nad savdski dvor: Ugrabili so spletno stran ""Davosa v puščavi"": https://t.co/DSOzPor9yk"
0,0,@OranjeSwaeltjie Nisem še videl nikogar v čakalnici pri zdravniku ali v učilnici s čelado na glavi. Vsaj moji študenti nimajo take navade 😀
1,2,"@BojanPozar na teh paradah ponosa je gejev za vzorec, pedrov takih in drugačnih pa koliko hočeš..."
0,0,Vsekakor zelo obetaven zacetek serije Sence nad Balkanom na Planet TV. #melikealot
1,3,"Logično, vse našteto je moškega spola, ti si pa baba. 😉😁 https://t.co/tdvVPjtFzM"
1,1,@Bond00775328617 @petra_jansa Nisem še videl rdečelasega in pegastega turćina. Potomec janičarjev.
1,1,"@Goran_Dragic Goran, ce bi favsijo prodajali, bi Slovenci bili bogat narod. Uzivajte z druzino v vsakem euru ali dolarju. Legenda in vzor."
0,0,"Najsodobnejši laser s tremi valovnimi dolžinami odstrani različne žilne spremembe, brazgotine, rane, strije in akne https://t.co/apBMxESl4x"
0,0,"Levičarji so šele sedaj spoznali, kakšno napako so storili, ko so dovolili, da se pridružimo bančni uniji.#NiPotiNazaj"
0,0,Spet ponaredek. Metode iz polpretekle zgodovine. Do gdaj še? https://t.co/DZ6uosRLd5
0,0,"Trapp nezadovoljen v Parizu, angleški mediji mu napovedujejo januarsko selitev na Anfield. https://t.co/GHaN2LtIGZ #Trapp #PSG #liverpoolFC"
1,4,"@Bojana61654450 Picka muslimanska, se skrivajo ....bo vidu alaha cist od blizu 
...pol pa tema in ga tud alah ne resi 
.."
0,0,Pravkar igram igro Biathlon Mania. Pridruži se in me poskusi premagati! https://t.co/l1cDxvb5PN
0,0,"@NovicaMihajlo Ah....vsi pozivajo....mene ni še noben na gobec, py sem bil parkrat povabljen...s tem da unih ki vabijo ponavadi ni bilo..."
0,0,"@MGJan Znamke si sama doma natisnem in vržem v kaslc na sosednji ulici, ampak ga praznijo samo 1x na teden in žig ne bi bil pred nedeljo."
1,1,@ZmagoPlemeniti Na vseh pozicijah so že otroci Balkancev krojijo nam usodo Ajde da pojedemo!
0,0,"@ErikaPlaninsec ker jo vodijo sami omladinci (Titovi), ji jaz pravim kar OMladina ..."
0,0,"Tržna niša:
Mačke bom začela posojat. 
Rent-a-cat d.o.o., posojevalni servis domačih živali."
